"id","performer","song","genre","track_duration","track_explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
23635,"Linda Ronstadt (Featuring Aaron Neville)","All My Life","['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",210960,FALSE,0.602,0.523,3,-8.753,1,0.034,0.444,5.4e-06,0.05,0.374,74.005,4
57115,"The Beatles","All My Loving","['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",127853,FALSE,0.416,0.563,1,-8.724,0,0.0298,0.207,0,0.343,0.9,77.56,4
26365,"Sandy Nelson","All Night Long","['rock-and-roll', 'space age pop', 'surf music']",142640,FALSE,0.67,0.666,0,-13.344,0,0.0309,0.115,0.711,0.318,0.962,95.243,4
57938,"Frankie Avalon","All Of Everything","['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'rock-and-roll']",151293,FALSE,0.247,0.283,9,-10.62,1,0.0299,0.785,1.27e-06,0.0634,0.486,185.624,3
29686,"Lesley Gore","All Of My Life","['adult standards', 'brill building pop', 'bubblegum pop', 'classic girl group', 'folk rock', 'motown', 'rock-and-roll']",149693,FALSE,0.544,0.499,6,-12.976,1,0.0397,0.845,0.0346,0.163,0.784,116.572,4
35594,"Josh Turner","All Over Me","['contemporary country', 'country', 'country road', 'modern country rock']",199493,FALSE,0.546,0.776,1,-7.359,1,0.0352,0.403,0.00633,0.193,0.888,169.847,4
32214,"t.A.T.u.","All The Things She Said","['dance pop', 'girl group']",214440,TRUE,0.52,0.848,5,-5.756,0,0.0483,0.0356,0.00761,0.105,0.402,179.978,4
50763,"Hooters","All You Zombies","['album rock', 'mellow gold', 'philly indie', 'soft rock']",357169,FALSE,0.531,0.76,9,-7.31,0,0.0648,0.265,0.0234,0.0734,0.579,86.545,4
44848,"RTZ","All You've Got","[]",244266,FALSE,0.684,0.655,9,-10.417,1,0.0335,0.215,0,0.0676,0.682,110.33,4
28164,"Big Sean Featuring Kanye West","All Your Fault","['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",224386,TRUE,0.609,0.738,5,-4.444,0,0.357,0.321,0,0.232,0.525,199.915,5
22530,"Chuck Berry","Almost Grown","['blues rock', 'classic rock', 'rock', 'rock-and-roll', 'rockabilly', 'soul']",141960,FALSE,0.528,0.645,0,-9.446,1,0.0916,0.786,0,0.0441,0.756,151.403,4
41307,"Sheena Easton","Almost Over You","['adult standards', 'mellow gold', 'minneapolis sound', 'new romantic', 'new wave pop', 'soft rock']",221493,FALSE,0.34,0.274,8,-10.67,1,0.0301,0.85,0,0.244,0.304,139.044,4
56823,"Dokken","Alone Again","['album rock', 'glam metal', 'hard rock', 'metal', 'rock']",262200,FALSE,0.298,0.612,3,-9.002,0,0.0379,0.0194,9.67e-05,0.0906,0.343,156.727,4
27829,"Chicago","Along Comes A Woman","['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",255093,FALSE,0.735,0.643,2,-4.597,1,0.0323,0.0964,5.37e-06,0.0644,0.891,111.901,4
23704,"Parmalee","Already Callin' You Mine","['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'modern uplift']",184386,FALSE,0.59,0.887,1,-2.634,1,0.0353,0.0504,0,0.132,0.679,120.061,4
51509,"The Everly Brothers","Always It's You","['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'lounge', 'mellow gold', 'rock-and-roll', 'rockabilly', 'sunshine pop']",150426,FALSE,0.519,0.18,5,-16.538,1,0.0285,0.867,4.05e-06,0.105,0.373,81.31,4
43491,"Stryper","Always There For You","['christian metal', 'christian rock', 'glam metal', 'hard rock']",250040,FALSE,0.538,0.73,8,-9.899,1,0.033,0.00367,8.33e-05,0.0478,0.519,117.57,4
41824,"Firefall","Always","['album rock', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'soft rock']",227773,FALSE,0.635,0.41,0,-9.537,1,0.0257,0.524,0,0.0447,0.629,81.237,4
41855,"Barbara Acklin","Am I The Same Girl","['chicago soul', 'classic soul', 'southern soul']",178840,FALSE,0.536,0.709,10,-6.225,1,0.0348,0.435,0,0.0814,0.899,89.229,4
27826,"Waylon","Amanda","['country', 'country rock', 'outlaw country', 'texas country']",179226,FALSE,0.512,0.24,9,-17.559,1,0.0329,0.737,0.651,0.106,0.175,62.101,3
32928,"America","Amber Cascades","['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",171866,FALSE,0.564,0.444,9,-13.379,1,0.027,0.15,5.13e-05,0.0907,0.704,128.731,4
56557,"Bonnie McKee","American Girl","['candy pop', 'electropop', 'post-teen pop']",224106,FALSE,0.66,0.816,0,-4.332,0,0.0344,0.00976,1.87e-05,0.59,0.66,127.97,4
40264,"The Oak Ridge Boys","American Made","['classic country pop', 'country', 'country rock']",159866,FALSE,0.696,0.513,8,-14.242,1,0.0336,0.108,0.000607,0.0379,0.972,129.212,4
56996,"Brad Paisley","American Saturday Night","['contemporary country', 'country', 'country road']",274200,FALSE,0.487,0.938,4,-5.466,1,0.0533,0.0721,2.63e-05,0.522,0.733,157.795,4
20774,"Neil Diamond","America","['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",257600,FALSE,0.554,0.502,0,-14.807,1,0.0331,0.00884,0.000199,0.177,0.279,126.429,4
34376,"Steve Alaimo","Amerikan Music","[]",261600,FALSE,0.625,0.63,0,-10.6,1,0.0446,0.692,0.000212,0.0858,0.933,138.397,4
28831,"Roger Williams","Amor","['adult standards', 'ballroom', 'easy listening', 'lounge']",179133,FALSE,0.567,0.492,10,-15.025,1,0.0388,0.714,0.221,0.2,0.791,111.191,4
30790,"Victor Lundberg","An Open Letter To My Teenage Son","[]",263893,FALSE,0.559,0.359,0,-16.771,1,0.505,0.88,0,0.152,0.713,92.636,3
44901,"Nicki Minaj","Anaconda","['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop', 'rap']",260240,TRUE,0.964,0.605,9,-6.223,1,0.179,0.0668,7.78e-06,0.214,0.646,129.994,4
40400,"Bobby Goldsboro","And I Love You So","['adult standards', 'brill building pop', 'bubblegum pop', 'easy listening', 'folk', 'folk rock', 'lounge', 'mellow gold', 'merseybeat', 'rock-and-roll', 'soft rock']",184040,FALSE,0.5,0.261,8,-11.492,1,0.0256,0.895,0.0135,0.0961,0.381,94.356,4
59371,"The Whispers","And The Beat Goes On","['classic soul', 'disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'rock steady', 'soul', 'urban contemporary']",454253,FALSE,0.793,0.643,11,-7.345,0,0.106,0.134,0.00246,0.0361,0.963,114.894,4
39758,"Hooters","And We Danced","['album rock', 'mellow gold', 'philly indie', 'soft rock']",227184,FALSE,0.561,0.945,9,-6.086,1,0.0444,0.0869,0,0.22,0.723,145.781,4
28302,"Dean Martin","Angel Baby","['adult standards', 'easy listening', 'lounge']",164906,FALSE,0.622,0.257,6,-11.28,1,0.0368,0.929,0,0.0969,0.473,111.221,4
32513,"Love And Theft","Angel Eyes","['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",186626,FALSE,0.656,0.696,8,-5.917,1,0.0261,0.0134,0,0.0753,0.966,108.015,4
28276,"Train","Angel In Blue Jeans","['neo mellow', 'pop', 'pop rock']",205973,FALSE,0.61,0.817,0,-4.775,1,0.0331,0.0151,9.09e-06,0.0998,0.688,115.036,4
47788,"Tommy Tutone","Angel Say No","['album rock', 'new wave pop']",190893,FALSE,0.876,0.498,4,-11.526,1,0.0546,0.0225,0.000298,0.211,0.973,118.154,4
38004,"Johnny Tillotson","Angel","['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'merseybeat', 'nashville sound', 'rock-and-roll', 'rockabilly']",176666,FALSE,0.346,0.444,4,-9.548,1,0.0302,0.815,0,0.21,0.648,105.266,3
55777,"Madonna","Angel","['dance pop', 'pop']",236133,FALSE,0.752,0.593,7,-13.673,1,0.0367,0.296,0.000196,0.168,0.834,133.266,4
22878,"Sarah McLachlan","Angel","['canadian pop', 'canadian singer-songwriter', 'ectofolk', 'folk', 'lilith', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock']",270400,FALSE,0.532,0.0744,1,-16.092,1,0.0355,0.949,1.22e-05,0.106,0.125,117.131,3
38544,"Helen Reddy","Angie Baby","['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'country rock', 'folk', 'mellow gold', 'soft rock']",210693,FALSE,0.544,0.413,7,-12.602,0,0.0487,0.547,2.28e-05,0.0839,0.541,79.956,4
39598,"Commodores","Animal Instinct","['adult standards', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",289600,FALSE,0.744,0.809,5,-6.327,0,0.029,0.0666,0.0143,0.0785,0.893,128.032,4
32829,"Glee Cast","Animal","['glee club', 'hollywood', 'post-teen pop']",191373,FALSE,0.571,0.646,5,-6.244,1,0.0412,0.105,0,0.0615,0.761,147.921,4
27510,"Neon Trees","Animal","['indie pop', 'modern rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",212293,FALSE,0.486,0.831,5,-5.5,1,0.0506,0.000392,0,0.363,0.8,148.026,4
49017,"Brook Benton","Another Cup Of Coffee","['adult standards', 'brill building pop', 'motown', 'rhythm and blues', 'rock-and-roll', 'soul', 'southern soul']",173360,FALSE,0.57,0.511,5,-12.578,1,0.0404,0.773,0.0787,0.336,0.909,102.775,4
48643,"Glee Cast","Another One Bites The Dust","['glee club', 'hollywood', 'post-teen pop']",180760,FALSE,0.95,0.432,9,-5.457,1,0.109,0.0249,1.43e-05,0.155,0.769,109.99,4
30670,"Tevin Campbell","Another Way","['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",295357,FALSE,0.779,0.537,7,-9.15,1,0.19,0.127,0,0.0488,0.856,79.028,4
28981,"Percy Sledge","Any Day Now","['brill building pop', 'classic soul', 'soul', 'southern soul']",224453,FALSE,0.562,0.303,7,-7.708,1,0.025,0.685,0.0319,0.166,0.226,81.476,4
42884,"Irene Cara","Anyone Can See","['dance rock', 'disco', 'europop', 'new wave pop', 'soft rock']",223960,FALSE,0.358,0.542,5,-7.504,1,0.0347,0.512,0.0117,0.288,0.357,126.865,4
30361,"Cream","Anyone For Tennis","['album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock']",158253,FALSE,0.577,0.283,7,-16.53,1,0.0328,0.75,2.46e-06,0.157,0.748,90.504,4
52219,"Dionne Warwick","Anyone Who Had A Heart","['adult standards', 'brill building pop', 'disco', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']",184226,FALSE,0.505,0.0477,8,-23.032,1,0.0278,0.91,2.61e-06,0.0675,0.309,78.856,3
28913,"Ellie Goulding","Anything Could Happen","['dance pop', 'edm', 'metropopolis', 'pop', 'post-teen pop', 'tropical house', 'uk pop']",286322,FALSE,0.702,0.781,0,-4.081,1,0.03,0.433,0,0.135,0.382,102.997,4
25301,"Paul Anka","Anytime (i'll Be There)","['adult standards', 'brill building pop', 'canadian pop', 'easy listening', 'lounge', 'rock-and-roll']",200200,FALSE,0.629,0.703,9,-7.662,0,0.0323,0.243,0,0.0703,0.76,120.929,4
24251,"Jorgen Ingmann & His Guitar","Apache","[]",175520,FALSE,0.644,0.492,9,-13.646,0,0.0468,0.894,0.922,0.117,0.248,129.089,4
52157,"Sugarhill Gang","Apache","['east coast hip hop', 'funk', 'hip hop', 'hip house', 'new jersey rap', 'old school hip hop', 'rap']",373293,FALSE,0.827,0.928,7,-7.266,1,0.133,0.332,0,0.0576,0.261,115.023,4
58296,"Duncan Laurence","Arcade","['dutch pop']",183624,FALSE,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,3
20804,"Lou Christie","Are You Getting Any Sunshine?","['brill building pop', 'bubblegum pop', 'doo-wop', 'merseybeat', 'rock-and-roll']",164106,FALSE,0.628,0.703,7,-8.417,1,0.0271,0.225,1.56e-06,0.294,0.941,139.044,4
35957,"Thompson Square","Are You Gonna Kiss Me Or Not","['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'modern country rock']",184920,FALSE,0.485,0.701,8,-3.807,1,0.0288,0.039,0,0.0977,0.613,151.948,4
24603,"Four Tops","Are You Man Enough","['adult standards', 'brill building pop', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",207146,FALSE,0.643,0.859,5,-5.276,0,0.0378,0.551,0,0.111,0.967,121.401,4
48838,"Mark Lindsay","Are You Old Enough","['bubblegum pop']",124360,FALSE,0.798,0.527,10,-8.214,0,0.0431,0.288,1.5e-05,0.0666,0.89,109.153,4
33054,"Def Leppard","Armageddon It","['album rock', 'glam metal', 'hard rock', 'nwobhm', 'rock']",322866,FALSE,0.65,0.921,9,-6.014,1,0.0359,0.000798,0.0298,0.134,0.648,119.8,4
21254,"Juice WRLD","Armed And Dangerous","['chicago rap', 'melodic rap']",169999,TRUE,0.736,0.67,10,-6.702,1,0.311,0.186,0,0.114,0.845,130.032,4
24777,"Lupe Fiasco","Around My Way (Freedom Ain't Free)","['chicago rap', 'conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",255773,TRUE,0.482,0.877,8,-3.714,0,0.374,0.0526,0,0.366,0.635,205.037,4
36416,"Glee Cast","As If We Never Said Goodbye","['glee club', 'hollywood', 'post-teen pop']",294106,FALSE,0.333,0.267,3,-9.011,1,0.0347,0.56,1.8e-06,0.287,0.234,112.181,3
43405,"Justin Bieber Featuring Big Sean","As Long As You Love Me","['canadian pop', 'dance pop', 'pop', 'post-teen pop']",229466,FALSE,0.571,0.873,0,-3.382,0,0.0997,0.0807,0,0.361,0.613,139.691,4
34315,"Glee Cast","As Long As You're There","['glee club', 'hollywood', 'post-teen pop']",256079,FALSE,0.359,0.602,2,-5.525,1,0.0335,0.233,0,0.127,0.263,161.62,3
51203,"Kelly Price","As We Lay","['deep pop r&b', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",380333,FALSE,0.568,0.378,8,-7.605,1,0.0323,0.454,0,0.142,0.159,123.852,4
47724,"Maxwell","Ascension (Don't Ever Wonder)","['dance pop', 'funk', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",346133,FALSE,0.753,0.471,0,-10.48,1,0.0317,0.0805,0.0299,0.131,0.778,96.038,4
52356,"The 5th Dimension","Ashes To Ashes","['adult standards', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'lounge', 'mellow gold', 'motown', 'soft rock', 'sunshine pop']",210040,FALSE,0.559,0.509,10,-10.494,1,0.0286,0.792,0,0.169,0.809,142.759,4
39711,"Millie Jackson","Ask Me What You Want","['classic soul', 'motown', 'quiet storm', 'soul', 'soul blues', 'southern soul']",171266,FALSE,0.711,0.68,4,-8.911,1,0.0676,0.326,0,0.311,0.775,116.54,4
59205,"21 Savage","ASMR","['atl hip hop', 'pop rap', 'rap', 'trap']",171713,TRUE,0.84,0.543,1,-7.738,1,0.476,0.0399,0,0.117,0.161,170.067,4
29594,"Johnny Caswell","At The Shore","['deep northern soul']",137040,FALSE,0.482,0.834,7,-3.45,1,0.142,0.66,0.123,0.372,0.963,173.004,4
34241,"Billy & The Beaters","At This Moment","['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",234506,FALSE,0.578,0.286,6,-7.371,1,0.0421,0.864,2.68e-05,0.168,0.16,80.975,3
49884,"The Who","Athena","['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']",227600,FALSE,0.619,0.755,2,-10.718,1,0.0332,0.44,0.00122,0.139,0.592,123.104,4
59573,"Donovan","Atlantis","['art rock', 'brill building pop', 'british folk', 'british invasion', 'classic rock', 'classic uk pop', 'folk', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic folk', 'psychedelic rock', 'rock', 'roots rock', 'scottish singer-songwriter', 'singer-songwriter', 'soft rock', 'traditional folk']",302640,FALSE,0.326,0.313,0,-16.17,1,0.0348,0.177,0.000569,0.0828,0.344,76.785,4
46073,"Coldplay","Atlas","['permanent wave', 'pop']",236093,FALSE,0.291,0.442,11,-7.715,1,0.0293,0.667,0.73,0.105,0.109,136.391,4
39594,"Bread","Aubrey","['adult standards', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']",219493,FALSE,0.326,0.0902,7,-20.588,1,0.0344,0.647,0.00091,0.198,0.218,137.611,4
24262,"Miranda Lambert","Automatic","['contemporary country', 'country', 'country dawn', 'country road']",247826,FALSE,0.591,0.703,10,-6.211,1,0.0256,0.0435,2.34e-06,0.145,0.402,95.993,4
33996,"Letters To Cleo","Awake","['alternative pop', 'boston rock', 'candy pop', 'lilith', 'pop rock']",234626,FALSE,0.493,0.916,4,-7.173,1,0.0501,3.75e-05,2.41e-05,0.115,0.589,128.615,4
40075,"Puddle Of Mudd","Away From Me","['alternative metal', 'alternative rock', 'nu metal', 'post-grunge', 'rap rock', 'rock']",238466,TRUE,0.388,0.943,8,-2.927,1,0.104,0.000306,0,0.168,0.162,154.721,4
52286,"3 Doors Down","Away From The Sun","['alternative metal', 'nu metal', 'pop rock', 'post-grunge']",231786,FALSE,0.532,0.686,0,-6.238,1,0.0254,0.0273,0,0.0903,0.304,131.962,4
32324,"Lil Peep","Awful Things","['emo rap', 'lgbtq+ hip hop']",214426,TRUE,0.368,0.796,1,-4.923,0,0.0823,0.0157,0,0.0694,0.181,170.033,4
34228,"Pitbull","Ay Chico (Lengua Afuera)","['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",205600,TRUE,0.94,0.692,6,-5.48,0,0.253,0.0194,0.000455,0.0453,0.875,117.987,4
50675,"50 Cent Featuring Justin Timberlake & Timbaland","Ayo Technology","['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",247946,TRUE,0.442,0.774,8,-5.538,0,0.198,0.0943,0,0.0329,0.377,139.775,4
33233,"Amy Grant","Baby Baby","['adult standards', 'christian alternative rock', 'christian music']",236973,FALSE,0.702,0.901,1,-4.45,1,0.0264,0.426,0.00153,0.0368,0.919,97.862,4
47733,"Beyonce Featuring Sean Paul","Baby Boy","['dance pop', 'pop', 'pop rap', 'r&b']",244826,FALSE,0.655,0.488,1,-9.17,1,0.22,0.0825,1.16e-06,0.221,0.791,91.025,4
40634,"50 Cent Featuring Ne-Yo","Baby By Me","['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",213360,TRUE,0.637,0.827,0,-4.721,0,0.0773,0.00462,0.0116,0.0276,0.345,190.097,4
47007,"Ruby And The Romantics","Baby Come Home","['rhythm and blues']",142906,FALSE,0.615,0.682,10,-8.517,1,0.0272,0.796,0,0.304,0.928,106.774,4
53757,"Mac Davis","Baby Don't Get Hooked On Me","['bubblegum pop', 'country rock']",183933,FALSE,0.495,0.307,9,-18.168,1,0.0403,0.26,5.21e-05,0.103,0.802,80.97,4
58226,"Garnet Mimms & The Enchanters","Baby Don't You Weep","['rhythm and blues', 'southern soul']",209266,FALSE,0.402,0.59,2,-8.394,1,0.0333,0.789,2.71e-05,0.56,0.496,86.443,1
37106,"Ariana Grande","Baby I","['dance pop', 'pop', 'post-teen pop']",197600,FALSE,0.719,0.792,1,-3.685,1,0.035,0.0231,0,0.382,0.499,101.969,4
46040,"The Royal Guardsmen","Baby Let's Wait","['bubblegum pop']",159493,FALSE,0.327,0.346,4,-11.264,1,0.0295,0.698,7.31e-05,0.136,0.42,82.814,4
40512,"Glee Cast","Baby One More Time","['glee club', 'hollywood', 'post-teen pop']",210866,FALSE,0.717,0.735,5,-4.322,0,0.0269,0.278,0,0.692,0.923,92.964,4
29195,"Gordon Lightfoot","Baby Step Back","['album rock', 'canadian country', 'canadian folk', 'canadian singer-songwriter', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",228880,FALSE,0.698,0.591,1,-9.331,0,0.0301,0.31,0.00192,0.707,0.873,109.979,4
33634,"Gerald Levert","Baby U Are","['funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",317066,FALSE,0.657,0.537,6,-7.825,0,0.199,0.0196,5.55e-06,0.102,0.636,172.212,4
53351,"Etta James","Baby What You Want Me To Do","['adult standards', 'jazz blues', 'soul', 'soul blues', 'torch song', 'vocal jazz']",254165,FALSE,0.384,0.491,3,-11.284,1,0.0465,0.674,7.33e-05,0.73,0.393,113.172,1
38889,"Jimmy Reed","Baby What You Want Me To Do","['blues', 'blues rock', 'chicago blues', 'electric blues', 'harmonica blues', 'rock-and-roll', 'traditional blues']",144426,FALSE,0.582,0.302,9,-11.624,1,0.0353,0.947,0.0107,0.0931,0.642,94.288,4
20678,"The Beatles","Baby You're A Rich Man","['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",181306,FALSE,0.619,0.625,7,-9.635,1,0.036,0.0119,1.05e-06,0.152,0.467,96.751,4
42935,"Smokey Robinson & The Miracles","Baby, Baby Don't Cry","['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",242466,FALSE,0.508,0.354,7,-13.277,0,0.0254,0.484,0,0.11,0.662,92.943,4
22223,"Sam Cooke","Baby, Baby, Baby","['adult standards', 'brill building pop', 'classic soul', 'rock-and-roll', 'soul']",182586,FALSE,0.367,0.655,7,-6.396,1,0.0524,0.624,0,0.374,0.695,131.583,3
54507,"Patti Austin With James Ingram","Baby, Come To Me",NA,217600,FALSE,0.625,0.523,10,-10.903,1,0.0859,0.738,7.17e-06,0.125,0.666,90.226,4
24179,"Joe Simon","Baby, Don't Be Looking In My Mind","['classic soul', 'motown', 'philly soul', 'soul', 'southern soul']",164586,FALSE,0.688,0.541,7,-11.177,1,0.0381,0.673,0.072,0.111,0.844,101.259,4
33181,"Andy Kim","Baby, I Love You","['brill building pop', 'bubblegum pop']",176440,FALSE,0.556,0.722,9,-6.962,1,0.0331,0.485,0.000324,0.142,0.717,109.155,4
42380,"Jody Miller","Baby, I'm Yours","['nashville sound', 'oklahoma country']",191693,FALSE,0.536,0.403,7,-12.596,1,0.0287,0.564,1.11e-05,0.182,0.578,122.155,4
25042,"Brandy","Baby","['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary']",313293,FALSE,0.807,0.651,5,-6.714,0,0.0477,0.0236,6.65e-06,0.174,0.829,91.028,4
27649,"Lil Baby & DaBaby","Baby","['atl hip hop', 'atl trap', 'pop rap', 'rap', 'trap']",145542,TRUE,0.897,0.662,1,-6.903,0,0.292,0.0852,0,0.534,0.389,112.511,4
